season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,Anmolpreet Singh,Anmolpreet Singh,8,9,10,0,0,88.88,False,False,"{'wickets': 2, 'runs': 83}",10.4,c Lalit Yadav b Kuldeep Yadav,"<strong>lofts that down the ground, and finds long-off!</strong> Kuldeep strikes again. Tosses this ball up, and bowls full and outside off. Lalit Yadav at long-off has to run in a few steps before grabbing the ball. Anmolpreet goes aerial as he presents the full face of the bat, but ends up skying that right into the breadbasket of the man in the deep. Kuldeep right into the action here",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,NT Tilak Varma,Tilak Varma,22,15,18,3,0,146.66,False,False,"{'wickets': 3, 'runs': 117}",14.2,c Shaw b Ahmed,"<strong>taken at third man!</strong> Tilak's fun is over, though that was a useful cameo. Backed away early to go outside leg, as Khaleel banged the ball in short and outside off. There was some extra bounce available on that occasion, as Tilak was ready to upper cut that already. But he found Shaw, who was placed a few steps into the fence. He went low, and tumbled to complete the take",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,KA Pollard,Kieron Pollard,3,6,8,0,0,50.00,False,False,"{'wickets': 4, 'runs': 122}",15.5,c Seifert b Kuldeep Yadav,"<strong>brilliant catch at square leg!</strong> Seifert flies across to his left and clings on to the ball wonderfully well. That is the kind of catch you need to send Pollard back early. It was a short of a length ball on middle, with a hint of turn into the batter. Pollard saw that early, with his eyes lit up seeing the scoring opportunity. He cracked a pull, but that was well anticipated by the man placed on the edge of the circle. Kuldeep turning the screws here",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,TH David,Tim David,12,8,17,0,1,150.00,False,False,"{'wickets': 5, 'runs': 159}",18.6,c Mandeep Singh b Ahmed,"<strong>slices to deep backward point!</strong> Khaleel comes back well in the second half of the over. This was like the last ball - full and close to the hitting range, but wide of off. David went to loft that over the off side, but ended up opening the bat face and sending that right into the hands of the fielder there",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,DR Sams,Daniel Sams,7,2,6,0,1,350.00,False,True,{},,not out,,
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,PP Shaw,Prithvi Shaw,38,24,53,4,2,158.33,False,False,"{'wickets': 4, 'runs': 72}",9.2,c &dagger;Ishan Kishan b Basil Thampi,"<b>top edge taken by the keeper</b>. It swirled and swirled high in the air but Kishan ran to his left and held it with composure. India's 2016 U19 captain holds on to the catch of the 2018 U19 captain. Good ball by Thampi, hurried onto Shaw a bit as he was late on the pull, got a top edge from it.",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,TL Seifert,Tim Seifert,21,14,19,4,0,150.00,False,False,"{'wickets': 1, 'runs': 30}",3.3, b Ashwin,"googly bowls him through the gate! Superb bowling by MAsh, as he'll doubtless be called. Perfectly looped up, Seifert drawn forward into a punch, and the ball fizzes through the gap to knock the stumps over. Seifert was going so well, this is a crucial strike.",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,Mandeep Singh,Mandeep Singh,0,2,3,0,0,0.00,False,False,"{'wickets': 2, 'runs': 30}",3.5,c Tilak Varma b Ashwin,"<b>he's smacked a full toss straight to mid-on</b>. Invitingly tossed up, it was there to be smashed, he doesn't time it well, perhaps trying to hit too hard, and it's straight down Tilak Varma's throat.",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,RR Pant,Rishabh Pant,1,2,5,0,0,50.00,True,False,"{'wickets': 3, 'runs': 32}",4.1,c David b Mills,"<b>and the short ball gets him</b>. Banged in short outside off and rises higher than he expected, Pant has a big slash at it, gets a top edge that loops straight to third man.",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,Lalit Yadav,Lalit Yadav,48,38,77,4,2,126.31,False,True,{},,not out,,
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,R Powell,Rovman Powell,0,2,3,0,0,0.00,False,False,"{'wickets': 5, 'runs': 72}",9.4,c Sams b Basil Thampi,"<b>pulled straight to deep square leg</b>. Another short ball, not as quick as the last one, Powell lays into the pull, but can't connect cleanly. The ball goes straight down the throat of the fielder. Delhi wobbling properly now.",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,SN Thakur,Shardul Thakur,22,11,19,4,0,200.00,False,False,"{'wickets': 6, 'runs': 104}",13.2,c Sharma b Basil Thampi,"<strong>gets a top edge, and finds Rohit at extra cover!</strong> Perhaps the end of Capitals' dream today. Thakur went for the pull, but the ball was never that short to play it. It was on a good length outside off, as Thakur was into his shot early. The ball took off from the outer half of the top edge, and went right where Rohit sat",
2022.0,1304048,DC v MI,DC,MI,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,AR Patel,Axar Patel,38,17,31,2,3,223.52,False,True,{},,not out,,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,0,4,5,0,0,0.00,False,False,"{'wickets': 1, 'runs': 2}",0.3,c Rana b Yadav,"<b> edged and taken at slip! </b> Uncharacteristic from Gaikwad as he throws his bat at this short and wide delivery, the edge flies and Nitish Rana pouches an excellent catch with his palms facing upwards.",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,DP Conway,Devon Conway,3,8,25,0,0,37.50,False,False,"{'wickets': 2, 'runs': 28}",4.1,c SS Iyer b Yadav,"chipped straight to mid-on. Conway's debut isn't a memorable one. Was looking very itchy to go for the big hits. Tried to step out and go over the top but this one lobbed off a thickish inside edge, an absolute dolly to mid-on. Umesh has a second.",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,RV Uthappa,Robin Uthappa,28,21,37,2,2,133.33,False,False,"{'wickets': 3, 'runs': 49}",7.5,st &dagger;Jackson b Varun,<strong>lightning quick work from Jackson and Uthappa is gone!</strong> The kind of stumping MS Dhoni would be proud of. This one spins back in from middle and leg to beat Uthappa's attempted nurdle. He's off balance in the process as Jackson does the rest. Terrific stuff.,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,AT Rayudu,Ambati Rayudu,15,17,22,1,1,88.23,False,False,"{'wickets': 4, 'runs': 52}",8.4,run out (SS Iyer/Narine),"what is happening! <strong>Rayudu left high and dry. </strong>Chennai are imploding or what? This is bowled full from around the wicket, Jadeja works this wide of Shreyas Iyer at short midwicket, at least he thinks he has and takes a couple of steps down the pitch, by which time Rayudu is halfway down. Unfortunately for him, Jadeja stops so he has nowhere to go except to the pavilion.",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,RA Jadeja,Ravindra Jadeja,26,28,63,0,1,92.85,True,True,{},,not out,,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,S Dube,Shivam Dube,3,6,11,0,0,50.00,False,False,"{'wickets': 5, 'runs': 61}",10.5,c Narine b Russell,"they didn't get him off the run out but have him caught next ball. Russell bowls a heavy ball, Dube is set with a premeditated pull but gets it high off the bat and Narine takes a dolly at midwicket.",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,MS Dhoni,MS Dhoni,50,38,47,7,1,131.57,False,True,{},,not out,,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,AM Rahane,Ajinkya Rahane,44,34,56,6,1,129.41,False,False,"{'wickets': 3, 'runs': 87}",11.4,c Jadeja b Santner,<strong>Santner strikes to get Rahane</strong>. Darted on a back of a length and angling into Rahane. He flicks it straight to Jadeja at midwicket. Soft dismissal,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,VR Iyer,Venkatesh Iyer,16,16,31,2,0,100.00,False,False,"{'wickets': 1, 'runs': 43}",6.2,c &dagger;Dhoni b Bravo,edged and taken. <strong>DJ Bravo breaks into a celebratory jig.</strong>. New moves from Bravo. Much fuller but Bravo hides it away from Venkatesh's swinging arc. Venkatesh slashes and can only nick it off to Dhoni,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,N Rana,Nitish Rana,21,17,19,2,1,123.52,False,False,"{'wickets': 2, 'runs': 76}",9.6,c Rayudu b Bravo,"DJ Bravo brings out his new jig once again. Rana flaps it to Rayudu at short fine leg. Dug in short, chest-high short ball, slower variation, cramps Rana on the pull. He gets inside the line but can't control it and finds Rayudu",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,SS Iyer,Shreyas Iyer,20,19,36,1,0,105.26,True,True,{},,not out,,
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,SW Billings,Sam Billings,25,22,25,1,1,113.63,False,False,"{'wickets': 4, 'runs': 123}",17.3,c Deshpande b Bravo,"<a href=""https://stats.espncricinfo.com/ci/engine/records/bowling/most_wickets_career.html?id=117;type=trophy"">DJ Bravo draws level with Malinga on this list</a>. Billings holes out to Tushar at deep midwicket. Slower ball, hides it away from Billings. Tugged away to the outfielder",
2022.0,1304047,CSK v KKR,CSK,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,SP Jackson,Sheldon Jackson,3,3,6,0,0,100.00,False,True,{},,not out,,
